ringnr;recapture;capture_method;Sex;Age;age_nestling;day;month;year;time_hour;time_min;time_ringing;location;broodID;xCoord;yCoord;Wing;method_wing;P1;P8;Tarsus;tail;weight;Fat;Muscle;Bill_length;Bill_width;Bill_height;ringer;ring_owner;owner;salivary_swap;sex_genetics
N   566830;first capture;white mistnet;0;5;NA;22;2;2022;9;8;;Arosa;;769191;182569;123;;NA;97;23;NA;40;3;2;10.9;7.6;8.2;SD;SD;SOI;yes;M
N   566831;first capture;white mistnet;1;4;NA;22;2;2022;9;8;;Arosa;;769191;182569;120;;NA;93.5;23.1;NA;40.5;3;2;12.8;7.6;8.3;SD;SD;SOI;yes;M
N   566832;first capture;white mistnet;2;5;NA;22;2;2022;9;8;;Arosa;;769191;182569;119;;NA;93.5;21.8;NA;40.5;5;2;11.2;7;7.9;JLB;SD;SOI;yes;F
N   566833;first capture;white mistnet;0;4;NA;22;2;2022;9;8;;Arosa;;769191;182569;119.5;;NA;94;22.6;NA;45;5;2;11.5;7.7;7.9;JLB;SD;SOI;yes;F
N   566834;first capture;white mistnet;0;5;NA;22;2;2022;9;25;;Arosa;;769191;182569;118;;NA;93;22.9;NA;38;3;2;12;7.9;8;SD;SD;SOI;yes;F
N   566835;first capture;white mistnet;0;5;NA;22;2;2022;9;51;;Arosa;;769191;182569;123;;NA;94.5;23;NA;47.5;5;2;11.4;7.5;8;JLB;SD;SOI;yes;M
N   566836;first capture;white mistnet;0;5;NA;22;2;2022;9;51;;Arosa;;769191;182569;122;;NA;96;23.6;NA;44;5;2;11.4;7.9;8.2;JLB;SD;SOI;yes;M
N   566837;first capture;white mistnet;0;4;NA;22;2;2022;9;57;;Arosa;;769191;182569;121;;NA;95.5;22.7;NA;42.5;3;2;11.4;7.6;8.2;SD;SD;SOI;yes;M
N   566838;first capture;white mistnet;0;4;NA;22;2;2022;9;57;;Arosa;;769191;182569;124.4;;NA;98;23.7;NA;44;4;2;12.3;7.5;7.9;SD;SD;SOI;yes;M
N   566839;first capture;white mistnet;0;6;NA;22;2;2022;9;57;;Arosa;;769191;182569;119;;NA;94;21;NA;41;4;2;11.5;7.7;8.4;SD;SD;SOI;yes;M
N   566840;first capture;white mistnet;1;6;NA;22;2;2022;10;0;;Arosa;;769191;182569;128;;NA;100.5;23.6;NA;46;4;2;11.3;7.5;8.1;JLB;SD;SOI;yes;M
N   566841;first capture;white mistnet;0;5;NA;22;2;2022;10;0;;Arosa;;769191;182569;121.5;;NA;94.5;23.3;NA;46;4;2;11.5;7.5;8.2;JLB;SD;SOI;yes;M
N   566842;first capture;white mistnet;1;6;NA;22;2;2022;11;18;;Arosa;;769191;182569;126;;NA;98.5;23.3;NA;46.5;4;2;11.8;7.6;8.2;JLB;SD;SOI;yes;M
N   566843;first capture;white mistnet;2;6;NA;22;2;2022;11;18;;Arosa;;769191;182569;118;;NA;91;23;NA;45.5;4;2;11;7.8;8.3;SD;SD;SOI;yes;M
N   566844;first capture;white mistnet;0;5;NA;22;2;2022;11;18;;Arosa;;769191;182569;123;;NA;95;23.4;NA;45.5;4;2;11.8;7.6;8;SD;SD;SOI;yes;M
N   566845;first capture;white mistnet;0;5;NA;22;2;2022;11;44;;Arosa;;769191;182569;121;;NA;96;23.1;NA;40.5;4;2;11.9;7.8;8.1;JLB;SD;SOI;yes;F
N   566846;first capture;white mistnet;1;6;NA;22;2;2022;11;44;;Arosa;;769191;182569;125;;NA;97;23.4;NA;44;5;2;11.2;7.6;8.4;JLB;SD;SOI;yes;M
N   566847;first capture;white mistnet;1;6;NA;22;2;2022;11;44;;Arosa;;769191;182569;123;;NA;97.5;23;NA;43;4;2;11.7;7.5;8.1;JLB;SD;SOI;yes;M
N   566848;first capture;white mistnet;0;4;NA;22;2;2022;11;54;;Arosa;;769191;182569;117;;NA;91;22.5;NA;38.5;3;2;11.3;7.9;8.4;JLB;SD;SOI;yes;F
N   566849;first capture;white mistnet;0;5;NA;22;2;2022;12;2;;Arosa;;769191;182569;120;;NA;95;22.7;NA;41;4;2;11.9;7.4;8.2;JLB;SD;SOI;yes;M
N   566850;first capture;white mistnet;0;5;NA;22;2;2022;12;2;;Arosa;;769191;182569;117.5;;NA;91.5;22.7;NA;42;4;2;11;7.7;8;SD;SD;SOI;yes;M
N   566851;first capture;white mistnet;0;5;NA;22;2;2022;12;2;;Arosa;;769191;182569;122.5;;NA;94.5;22.8;NA;43.5;3;2;11.2;7.6;8.2;SD;SD;SOI;yes;M
N   566852;first capture;white mistnet;0;6;NA;22;2;2022;12;2;;Arosa;;769191;182569;120;;NA;95.5;23.8;NA;42.5;4;2;11.5;7.6;8.1;SD;SD;SOI;yes;M
N   566853;first capture;white mistnet;0;4;NA;2;4;2022;10;50;;Distelboden;;664263;180286;122;;NA;96;22.7;NA;38;3;2;11;7.2;7.9;JLB;SD;SOI;yes;M
N   566854;first capture;white mistnet;0;5;NA;2;4;2022;10;55;;Distelboden;;664263;180286;115.5;;NA;88.5;23.4;NA;36.5;2;2;11.8;7.6;8.2;JLB;SD;SOI;yes;F
N   566855;first capture;white mistnet;0;6;NA;2;4;2022;11;0;;Distelboden;;664263;180286;122;;NA;96;23.2;NA;39.5;2;3;11.9;7.4;8.4;JLB;SD;SOI;yes;M
N   566856;first capture;white mistnet;0;5;NA;2;4;2022;11;3;;Distelboden;;664263;180286;120;;NA;93.5;23.2;NA;37;4;2;11.2;7.2;7.9;JLB;SD;SOI;yes;M
N   566857;first capture;white mistnet;0;5;NA;2;4;2022;11;3;;Distelboden;;664263;180286;117.5;;NA;91.5;23.8;NA;38.5;4;2;NA;NA;NA;JLB;SD;SOI;yes;F
N   566858;first capture;white mistnet;0;5;NA;2;4;2022;11;10;;Distelboden;;664263;180286;119.5;;NA;89;22.6;NA;35.5;4;2;NA;NA;NA;JLB;SD;SOI;yes;F
N   566859;first capture;white mistnet;0;5;NA;2;4;2022;11;18;;Distelboden;;664263;180286;120;;NA;94;23.4;NA;38.5;4;2;NA;NA;NA;JLB;SD;SOI;yes;M
N   566860;first capture;white mistnet;0;5;NA;2;4;2022;11;18;;Distelboden;;664263;180286;121;;NA;94;23.2;NA;38;4;2;NA;NA;NA;JLB;SD;SOI;yes;M
N   566861;first capture;white mistnet;0;5;NA;2;4;2022;11;26;;Distelboden;;664263;180286;117.5;;NA;93;20.1;NA;35.5;2;2;NA;NA;NA;JLB;SD;SOI;yes;F
N   566862;first capture;white mistnet;0;5;NA;2;4;2022;11;26;;Distelboden;;664263;180286;122;;NA;95.5;23.2;NA;40.5;4;2;NA;NA;NA;JLB;SD;SOI;yes;M
N   566863;first capture;white mistnet;0;5;NA;2;4;2022;11;26;;Distelboden;;664263;180286;122;;NA;96;23;NA;38.5;4;2;NA;NA;NA;JLB;SD;SOI;yes;M
N   566864;first capture;white mistnet;0;5;NA;2;4;2022;11;26;;Distelboden;;664263;180286;120;;NA;93.5;23;NA;38;3;2;NA;NA;NA;JLB;SD;SOI;yes;M
N   566865;first capture;white mistnet;0;5;NA;2;4;2022;11;26;;Distelboden;;664263;180286;118.5;;NA;88;23.1;NA;38.5;4;2;NA;NA;NA;JLB;SD;SOI;yes;F
N   566866;first capture;white mistnet;1;6;NA;2;4;2022;11;37;;Distelboden;;664263;180286;125;;NA;96;23.4;NA;37;3;3;NA;NA;NA;JLB;SD;SOI;yes;M
N   566867;first capture;white mistnet;0;4;NA;2;4;2022;11;37;;Distelboden;;664263;180286;119;;NA;93.5;23.7;NA;41;3;2;NA;NA;NA;JLB;SD;SOI;yes;M
N   566868;first capture;white mistnet;2;6;NA;2;4;2022;12;30;;Distelboden;;664263;180286;120;;NA;89;24;NA;38;3;2;11.3;7.5;8.1;JLB;SD;SOI;yes;M
N   566869;first capture;white mistnet;1;6;NA;2;4;2022;12;37;;Distelboden;;664263;180286;126.5;;NA;99;23.1;NA;35;1;2;11.5;7.4;7.8;JLB;SD;SOI;yes;M
N   566870;first capture;white mistnet;0;5;NA;2;4;2022;12;50;;Distelboden;;664263;180286;117.5;;NA;91;23;NA;40.5;4;2;11.4;7.2;8.4;JLB;SD;SOI;yes;F
N   566871;first capture;white mistnet;2;6;NA;2;4;2022;12;57;;Distelboden;;664263;180286;119;;NA;92.5;23.2;NA;37;4;2;11.3;7;8;JLB;SD;SOI;yes;M
N   566872;first capture;white mistnet;0;5;NA;2;4;2022;13;5;;Distelboden;;664263;180286;114.5;;NA;87.5;22.8;NA;36.5;3;2;11.5;7.1;8.2;JLB;SD;SOI;yes;F
N   566873;first capture;white mistnet;1;6;NA;2;4;2022;13;22;;Distelboden;;664263;180286;123.5;;NA;96;23.4;NA;40;2;2;11.6;7.2;7.9;JLB;SD;SOI;yes;M
N   566874;first capture;white mistnet;2;6;NA;2;4;2022;13;40;;Distelboden;;664263;180286;118.5;;NA;92;22.6;NA;42;5;3;11.8;7.2;8.3;JLB;SD;SOI;yes;F
N   566875;first capture;white mistnet;0;5;NA;2;4;2022;13;50;;Distelboden;;664263;180286;122;;NA;96.5;23.3;NA;38.5;4;2;11.9;7.7;8.3;JLB;SD;SOI;yes;M
N   566876;first capture;white mistnet;2;6;NA;2;4;2022;13;50;;Distelboden;;664263;180286;120;;NA;95;23.6;NA;39.5;4;2;10.9;7.1;8.5;JLB;SD;SOI;yes;M
N   566877;first capture;white mistnet;1;4;NA;2;4;2022;14;15;;Distelboden;;664263;180286;125;;NA;97;23.6;NA;38;3;2;11.4;7.3;8.1;JLB;SD;SOI;yes;M
N   566878;first capture;white mistnet;0;4;NA;2;4;2022;14;28;;Distelboden;;664263;180286;125;;NA;97;22.5;NA;39;4;2;11.3;6.8;8;JLB;SD;SOI;yes;M
N   566879;first capture;white mistnet;1;5;NA;2;4;2022;15;16;;Distelboden;;664263;180286;124;;NA;96;23.4;NA;40;4;2;11.5;7.4;8.3;JLB;SD;SOI;yes;M
N   566880;first capture;whoosh net;1;6;NA;24;4;2022;10;10;;Tiefenbach;;678393;160669;127;;NA;100.5;23.1;NA;39;2;2;10.5;7.2;7.4;SD;SD;SOI;yes;M
N   566881;first capture;whoosh net;0;5;NA;24;4;2022;10;10;;Tiefenbach;;678393;160669;118;;NA;92.5;22.1;NA;35;2;2;11;7.4;7.8;SD;SD;SOI;yes;F
N   566882;first capture;whoosh net;1;6;NA;24;4;2022;10;10;;Tiefenbach;;678393;160669;124;;NA;97.5;22.7;NA;35;1;2;11.2;7.4;7.7;AG;SD;SOI;yes;M
N   566883;recapture;nestbox;0;1;7;7;6;2022;15;27;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;NA;NA;24.1;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566883;recapture;nestbox;0;1;14;14;6;2022;14;24;;Furkapass;Furka10_22a;675315;158817;70.5;;NA;NA;23.1;NA;37.5;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566883;recapture;nestbox;0;1;10;10;6;2022;12;10;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;21.6;NA;32.3;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566883;first capture;nestbox;0;1;3;3;6;2022;14;25;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;NA;NA;9.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566883;recapture;nestbox;0;1;16;16;6;2022;14;11;;Furkapass;Furka10_22a;675315;158817;76.5;;NA;NA;22.8;NA;37.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566884;recapture;nestbox;0;1;10;10;6;2022;12;14;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;21.7;NA;32.7;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566884;recapture;nestbox;0;1;14;14;6;2022;14;29;;Furkapass;Furka10_22a;675315;158817;67;;NA;NA;23.3;NA;38.3;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566884;recapture;nestbox;0;1;16;16;6;2022;14;15;;Furkapass;Furka10_22a;675315;158817;76;;NA;NA;23;NA;37;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566884;recapture;nestbox;0;1;7;7;6;2022;15;37;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;NA;NA;22.6;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566884;first capture;nestbox;0;1;3;3;6;2022;14;10;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;NA;NA;7.9;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566885;recapture;nestbox;0;1;10;10;6;2022;12;17;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;22;NA;35.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566885;recapture;nestbox;0;1;14;14;6;2022;14;32;;Furkapass;Furka10_22a;675315;158817;72;;NA;NA;23.3;NA;39.2;NA;NA;NA;NA;NA;SD;SD;SOI;yes;M
N   566885;recapture;nestbox;0;1;16;16;6;2022;14;8;;Furkapass;Furka10_22a;675315;158817;81;;NA;NA;22.6;NA;40;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566885;first capture;nestbox;0;1;3;3;6;2022;14;20;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;NA;NA;11.3;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566885;recapture;nestbox;0;1;7;7;6;2022;15;35;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;NA;NA;26.7;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566886;first capture;nestbox;0;1;3;3;6;2022;14;15;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;NA;NA;10.8;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566886;recapture;nestbox;0;1;14;14;6;2022;14;20;;Furkapass;Furka10_22a;675315;158817;71.5;;NA;NA;23.4;NA;40.7;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566886;recapture;nestbox;0;1;16;16;6;2022;14;20;;Furkapass;Furka10_22a;675315;158817;81.5;;NA;NA;22.9;NA;38.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566886;recapture;nestbox;0;1;10;10;6;2022;12;20;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;22;NA;34.1;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566886;recapture;nestbox;0;1;7;7;6;2022;15;32;;Furkapass;Furka10_22a;675315;158817;NA;;NA;NA;NA;NA;26.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566887;recapture;nestbox;0;1;9;7;6;2022;15;51;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;30.8;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566887;recapture;nestbox;0;1;16;14;6;2022;14;59;;Furkapass;Furka13_22a;675296;158822;82;;NA;NA;24;NA;NA;NA;NA;NA;NA;NA;SD;SD;SOI;yes;M
N   566887;recapture;nestbox;0;1;12;10;6;2022;12;23;;Furkapass;Furka13_22a;675296;158822;62.5;;NA;NA;22.7;NA;33.1;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566887;first capture;nestbox;0;1;5;3;6;2022;14;49;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;19.1;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566888;recapture;nestbox;0;1;10;7;6;2022;15;46;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;32.6;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566888;recapture;nestbox;0;1;17;14;6;2022;14;55;;Furkapass;Furka13_22a;675296;158822;82;;NA;NA;22.9;NA;38;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566888;first capture;nestbox;0;1;6;3;6;2022;14;44;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;21;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566888;recapture;nestbox;0;1;13;10;6;2022;12;26;;Furkapass;Furka13_22a;675296;158822;64;;NA;NA;22.4;NA;34.6;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566889;recapture;nestbox;0;1;17;14;6;2022;14;47;;Furkapass;Furka13_22a;675296;158822;83.5;;NA;NA;22.8;NA;40.8;NA;NA;NA;NA;NA;SD;SD;SOI;yes;NA
N   566889;recapture;nestbox;0;1;10;7;6;2022;15;43;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;34.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566889;recapture;nestbox;0;1;13;10;6;2022;12;29;;Furkapass;Furka13_22a;675296;158822;66;;NA;NA;22;NA;36.9;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566889;first capture;nestbox;0;1;6;3;6;2022;14;41;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;21.1;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566890;first capture;nestbox;0;1;6;3;6;2022;14;53;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;20.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566890;recapture;nestbox;0;1;17;14;6;2022;14;43;;Furkapass;Furka13_22a;675296;158822;81.5;;NA;NA;22.5;NA;37.3;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566890;recapture;nestbox;0;1;13;10;6;2022;12;32;;Furkapass;Furka13_22a;675296;158822;62;;NA;NA;22.6;NA;32.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566890;recapture;nestbox;0;1;10;7;6;2022;15;49;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;30.1;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566891;recapture;nestbox;0;1;12;10;6;2022;12;35;;Furkapass;Furka13_22a;675296;158822;56.5;;NA;NA;22.6;NA;31.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566891;recapture;nestbox;0;1;9;7;6;2022;15;54;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;28.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566891;first capture;nestbox;0;1;5;3;6;2022;14;39;;Furkapass;Furka13_22a;675296;158822;NA;;NA;NA;NA;NA;12.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566891;recapture;nestbox;0;1;16;14;6;2022;14;51;;Furkapass;Furka13_22a;675296;158822;77.5;;NA;NA;23;NA;38.4;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566892;first capture;nestbox;0;1;2;3;6;2022;15;7;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;6.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566892;recapture;nestbox;0;1;6;7;6;2022;16;2;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;20;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566892;recapture;nestbox;0;1;13;14;6;2022;15;10;;Furkapass;Furka14_22a;675303;158827;65;;NA;NA;22.8;NA;38;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566892;recapture;nestbox;0;1;9;10;6;2022;12;45;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;30.9;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566892;recapture;nestbox;0;1;15;16;6;2022;14;44;;Furkapass;Furka14_22a;675303;158827;77.5;;NA;NA;22.9;NA;37.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566893;recapture;nestbox;0;1;10;10;6;2022;12;40;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;32.7;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566893;recapture;nestbox;0;1;14;14;6;2022;15;15;;Furkapass;Furka14_22a;675303;158827;71.5;;NA;NA;23.1;NA;41.5;NA;NA;NA;NA;NA;SD;SD;SOI;yes;M
N   566893;recapture;nestbox;0;1;7;7;6;2022;16;7;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;26.4;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566893;recapture;nestbox;0;1;16;16;6;2022;14;40;;Furkapass;Furka14_22a;675303;158827;81.5;;NA;NA;23.4;NA;41;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566893;first capture;nestbox;0;1;3;3;6;2022;15;2;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;9.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;M
N   566894;recapture;nestbox;0;1;10;10;6;2022;12;46;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;32.3;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566894;first capture;nestbox;0;1;3;3;6;2022;15;11;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;9.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566894;recapture;nestbox;0;1;7;7;6;2022;16;5;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;24.1;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566894;recapture;nestbox;0;1;16;16;6;2022;14;47;;Furkapass;Furka14_22a;675303;158827;80;;NA;NA;22.8;NA;36.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566894;recapture;nestbox;0;1;14;14;6;2022;15;18;;Furkapass;Furka14_22a;675303;158827;71;;NA;NA;23;NA;37.5;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566895;recapture;nestbox;0;1;10;10;6;2022;12;43;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;31.3;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566895;first capture;nestbox;0;1;3;3;6;2022;14;57;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;8.2;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566895;recapture;nestbox;0;1;7;7;6;2022;15;59;;Furkapass;Furka14_22a;675303;158827;NA;;NA;NA;NA;NA;23.4;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566895;recapture;nestbox;0;1;16;16;6;2022;14;37;;Furkapass;Furka14_22a;675303;158827;79.5;;NA;NA;23;NA;37.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;NA
N   566895;recapture;nestbox;0;1;14;14;6;2022;15;22;;Furkapass;Furka14_22a;675303;158827;69;;NA;NA;23.2;NA;39;NA;NA;NA;NA;NA;SD;SD;SOI;yes;NA
N   566896;recapture;nestbox;0;1;11;16;6;2022;15;1;;Furkapass;Furka34_22a;675293;158837;54;;NA;NA;21.4;NA;27.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566896;recapture;nestbox;0;1;9;14;6;2022;15;33;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;27.6;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566896;recapture;nestbox;0;1;15;20;6;2022;13;4;;Furkapass;Furka34_22a;675293;158837;71;;NA;NA;22.2;NA;31;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566896;first capture;nestbox;0;1;2;7;6;2022;16;14;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;7.4;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566896;recapture;nestbox;0;1;5;10;6;2022;12;58;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;15.3;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566897;recapture;nestbox;0;1;9;14;6;2022;15;36;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;27.8;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566897;first capture;nestbox;0;1;2;7;6;2022;16;11;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;7.7;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566897;recapture;nestbox;0;1;5;10;6;2022;12;55;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;15.7;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566897;recapture;nestbox;0;1;15;20;6;2022;12;57;;Furkapass;Furka34_22a;675293;158837;70;;NA;NA;22.5;NA;31.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566897;recapture;nestbox;0;1;11;16;6;2022;14;56;;Furkapass;Furka34_22a;675293;158837;51.5;;NA;NA;21.5;NA;28.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566898;first capture;nestbox;0;1;2;7;6;2022;16;19;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566898;recapture;nestbox;0;1;15;20;6;2022;13;0;;Furkapass;Furka34_22a;675293;158837;73;;NA;NA;22.8;NA;33.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566898;recapture;nestbox;0;1;9;14;6;2022;15;38;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;30.8;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566898;recapture;nestbox;0;1;11;16;6;2022;14;59;;Furkapass;Furka34_22a;675293;158837;53;;NA;NA;22.5;NA;30.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566898;recapture;nestbox;0;1;5;10;6;2022;12;53;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;15.8;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566899;recapture;nestbox;0;1;9;14;6;2022;15;41;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;25.4;NA;NA;NA;NA;NA;SD;SD;SOI;yes;F
N   566899;recapture;nestbox;0;1;11;16;6;2022;15;3;;Furkapass;Furka34_22a;675293;158837;48;;NA;NA;21.3;NA;26.5;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566899;first capture;nestbox;0;1;2;7;6;2022;16;22;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566899;recapture;nestbox;0;1;15;20;6;2022;13;8;;Furkapass;Furka34_22a;675293;158837;66;;NA;NA;21.9;NA;28;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566899;recapture;nestbox;0;1;5;10;6;2022;12;51;;Furkapass;Furka34_22a;675293;158837;NA;;NA;NA;NA;NA;12.3;NA;NA;NA;NA;NA;SD;SD;SOI;no;F
N   566900;first capture;captured with net at the nestbox entrance;2;4;NA;14;6;2022;12;29;;Furkapass;Furka10_22a;675315;158817;118;;NA;93;22.7;NA;35.5;0;2;11.3;NA;NA;SD;SD;SOI;yes;NA
N   577824;recapture;mistnet;1;4;NA;27;2;2020;11;25;;la Fouly;;573689;87035;122;;NA;98;NA;NA;39.65;NA;NA;NA;NA;NA;AB;RA;UNIBE and SOI;yes;M
N   577833;first capture;mistnet;0;4;NA;27;2;2020;11;35;;la Fouly;;573689;87035;115.5;;NA;91;NA;NA;41.15;NA;NA;NA;NA;NA;AB;RA;UNIBE and SOI;yes;F
N   577834;first capture;mistnet;1;4;NA;27;2;2020;11;50;;la Fouly;;573689;87035;122;;NA;99;NA;NA;38.45;NA;NA;NA;NA;NA;AB;RA;UNIBE and SOI;no;NA
N   577835;first capture;mistnet;0;4;NA;27;2;2020;11;50;;la Fouly;;573689;87035;115.5;;NA;92;NA;NA;34.93;NA;NA;NA;NA;NA;AB;RA;UNIBE and SOI;yes;F
N   577836;first capture;mistnet;1;4;NA;27;2;2020;12;15;;la Fouly;;573689;87035;118;;NA;94;NA;NA;42.33;NA;NA;NA;NA;NA;AB;RA;UNIBE and SOI;yes;F
